Company_ID,Ticker,Company_Name,Sector,Fiscal_Year,Reporting_Date,Currency,Revenue,Operating_Profit,Net_Income,EPS,Operating_Margin,Operating_Margin_Pct,Net_Profit_Margin,Net_Profit_Margin_Pct,Operating_Loss_Flag,Net_Loss_Flag,EPS_Outlier_Flag,Anomaly_Net_Income_Exceeds_Revenue,Missing_Data_Flag
CMP-1742,SD,Sterimed Diagnostics,Healthcare,2021,2021-12-31,USD,20060000000.0,-667789544.83,-1576235936.49,-4.51,-0.0333,-3.33,-0.0786,-7.86,True,True,False,False,False
CMP-1761,SD,Sterimed Diagnostics,Healthcare,2021,2021-12-31,USD,727822180.67,220789403.33,179917643.06,9.666,0.3034,30.34,0.2472,24.72,False,False,False,False,False
CMP-1509,SD,Sterimed Diagnostics,Healthcare,2021,2021-12-31,USD,49812925292.67,-3022639115.85,-5982641052.04,-5.396,-0.0607,-6.07,-0.1201,-12.01,True,True,False,False,False
CMP-1371,SD,Sterimed Diagnostics,Healthcare,2022,2022-06-30,USD,8940000000.0,-1069224000.0,-1558791793.75,-5.79,-0.1196,-11.96,-0.174,-17.4,True,True,False,False,False
CMP-1598,SD,Sterimed Diagnostics,Healthcare,2022,2022-09-30,USD,26379266928.73,2780000000.0,1630000000.0,1.55,0.1055,10.55,0.062,6.2,False,False,False,False,False
CMP-1765,SD,Sterimed Diagnostics,Healthcare,2023,2023-12-31,USD,52245664852.31,16391643345.83,12991040865.39,6.01,0.3137,31.37,0.249,24.9,False,False,False,False,False
CMP-1457,,Sterimed Diagnostics,Healthcare,2023,2023-12-31,USD,26691025439.08,-594420535.63,-2249000252.89,-2.72,-0.0223,-2.23,-0.084,-8.4,True,True,False,False,False
CMP-1244,SD,Sterimed Diagnostics,Healthcare,2023,2023-03-31,USD,56865632590.66,15020711926.51,11612233574.44,12.23,0.2641,26.41,0.204,20.4,False,False,False,False,False
CMP-1044,SD,Sterimed Diagnostics,Healthcare,2023,2023-03-31,USD,16825570471.27,5334003614.08,4530413685.59,10.46,0.317,31.7,0.2693,26.93,False,False,False,False,False
CMP-1736,SD,Sterimed Diagnostics,Healthcare,2023,2023-12-31,USD,60277413712.93,11470791829.57,9030928185.66,6.67,0.1903,19.03,0.1498,14.98,False,False,False,False,False
CMP-1877,SD,Sterimed Diagnostics,Healthcare,2024,2024-09-30,USD,57507380783.87,-1667714042.73,-5380680968.12,-5.23,-0.029,-2.9,-0.0936,-9.36,True,True,False,False,False
CMP-1735,SD,Sterimed Diagnostics,Healthcare,2024,2024-12-31,USD,32710000000.0,-4375422002.25,-5120000000.0,-5.8086,-0.1338,-13.38,-0.1566,-15.66,True,True,False,False,False
CMP-1800,SD,Sterimed Diagnostics,Healthcare,2024,2024-06-30,USD,56199006386.69,23122053262.22,19214313920.73,16.8,0.411432,41.14,0.3419,34.19,False,False,False,False,False
CMP-1139,VHS,Vitas Health Systems,Healthcare,2021,2021-06-30,EUR,29971940915.02,1816299619.45,906988290.09,0.95,0.0606,6.06,0.0302,3.02,False,False,False,False,False
CMP-1293,VHS,Vitas Health Systems,Healthcare,2021,2021-12-31,USD,51860000000.0,7660071486.59,5820000000.0,3.98,0.1477,14.77,0.1122,11.22,False,False,False,False,False
CMP-1657,VHS,Vitas Health Systems,Healthcare,2021,2021-03-31,USD,23258345010.53,9302426768.12,7760172808.4,8.44,0.4,40.0,0.3337,33.37,False,False,False,False,False
CMP-1574,VHS,Vitas Health Systems,Healthcare,2021,2021-12-31,USD,30952448753.64,-2907159406.62,35595316066.69,64.31,-0.0939,-9.39,1.15,115.0,True,False,False,True,False
CMP-1938,VHS,Vitas Health Systems,Healthcare,2021,2021-06-30,EUR,2330951958.36,934355987.72,865192523.98,16.28,0.4008,40.08,0.3712,37.12,False,False,False,False,False
CMP-1662,VHS,Vitas Health Systems,Healthcare,2021,2021-12-31,USD,49480000000.0,-3219386944.79,-6075305954.75,-6.916,-0.0651,-6.51,-0.1228,-12.28,True,True,False,False,False
CMP-1832,VHS,Vitas Health Systems,Healthcare,2022,2022-03-31,USD,3780000000.0,-150170000.0,-362744278.47,-3.92,-0.04,-4.0,-0.096,-9.6,True,True,False,False,False
CMP-1419,VHS,Vitas Health Systems,Healthcare,2022,2022-12-31,USD,50370507244.28,18020000000.0,15349972923.5,7.11,0.3578,35.78,0.304741,30.47,False,False,False,False,False
CMP-1317,VHS,Vitas Health Systems,Healthcare,2022,2022-03-31,USD,41080889488.41,7340000000.0,5011868517.59,0.0,0.179,17.9,0.122,12.2,False,False,False,False,False
CMP-1504,VHS,Vitas Health Systems,Healthcare,2022,2022-03-31,USD,22956181533.9,3065024139.93,1480000000.0,2.81,0.1335,13.35,0.0646,6.46,False,False,False,False,False
CMP-1397,VHS,Vitas Health Systems,Healthcare,2022,2022-09-30,USD,32946652258.39,5225339048.18,3842716617.1,2.3,0.1586,15.86,,,False,False,False,False,False
CMP-1461,VHS,Vitas Health Systems,Healthcare,2022,2022-03-31,USD,27970000000.0,4958207743.0,3178083196.47,6.01,0.1772,17.72,0.1136,11.36,False,False,False,False,False
CMP-1914,VHS,Vitas Health Systems,Healthcare,2023,2023-06-30,USD,59485742755.02,15151018679.7,12524558371.78,8.03,0.2547,25.47,0.2105,21.05,False,False,False,False,False
CMP-1505,VHS,Vitas Health Systems,Healthcare,2023,2023-12-31,USD,8277107022.37,2864054303.33,2418672460.51,8.66,0.346,34.6,0.2922,29.22,False,False,False,False,False
CMP-1404,VHS,Vitas Health Systems,Healthcare,2023,2023-12-31,USD,29280019401.48,2020000000.0,824415526.14,1.47,0.0689,6.89,0.0282,2.82,False,False,False,False,False
CMP-1148,VHS,Vitas Health Systems,Healthcare,2023,2023-03-31,USD,1383022159.73,-27383838.76,,-1.15,-0.0198,-1.98,,,True,False,False,False,True
CMP-1030,,Vitas Health Systems,Healthcare,2024,2024-06-30,USD,531332314.08,-146025086.27,-162552385.4,-6.24,-0.2748,-27.48,-0.3059,-30.59,True,True,False,False,False
CMP-1126,VHS,Vitas Health Systems,Healthcare,2024,2024-06-30,USD,35909791973.24,11284751793.36,9842106664.38,5.76,0.3143,31.43,0.2741,27.41,False,False,False,False,False
CMP-1070,VHS,Vitas Health Systems,Healthcare,2024,2024-03-31,USD,8328768481.36,3328682462.35,3073315569.62,15.87,0.3997,39.97,0.369,36.9,False,False,False,False,False
CMP-1444,VHS,Vitas Health Systems,Healthcare,2024,2024-09-30,EUR,62278130329.35,-5105377433.62,-6814563510.36,-3.15,-0.082,-8.2,-0.1094,-10.94,True,True,False,False,False
CMP-1229,VHS,Vitas Health Systems,Healthcare,2024,2024-12-31,USD,28308990822.16,2729655838.45,1814706377.13,3.32,0.0964,9.64,0.0641,6.41,False,False,False,False,False
CMP-1057,VHS,,Healthcare,2021,2021-12-31,USD,11578025307.11,3550000000.0,2770621455.99,13.86,0.3063,30.63,0.2393,23.93,False,False,False,False,False
CMP-1702,AB,,Healthcare,2023,2023-06-30,USD,,1923359675.87,-896760070.97,-0.52,,,-0.0188,-1.88,False,True,False,False,True
CMP-1767,AS,,Healthcare,2024,2024-12-31,USD,4400000000.0,1322665432.91,1090000000.0,4.55,0.3005,30.05,0.2481,24.81,False,False,False,False,False
CMP-1326,SD,,Healthcare,2024,2024-03-31,USD,43174189933.21,14865801219.49,12263109610.47,11.74,0.3443,34.43,0.284,28.4,False,False,False,False,False
CMP-1426,AD,Aeroflux Dynamics,Industrials,2021,2021-09-30,EUR,28010000000.0,4542808064.14,3063400105.8,2.27,0.1622,16.22,0.1094,10.94,False,False,False,False,False
CMP-1021,,Aeroflux Dynamics,Industrials,2021,2021-12-31,USD,26993952219.63,2826097757.16,1245646151.84,1.72,0.1047,10.47,0.0461,4.61,False,False,False,False,False
CMP-1323,AD,Aeroflux Dynamics,Industrials,2022,2022-06-30,USD,25015657519.25,2273923268.5,,2.83,0.0909,9.09,0.0541,5.41,False,False,False,False,True
CMP-1926,AD,Aeroflux Dynamics,Industrials,2022,2022-09-30,USD,27600719587.38,2342925294.64,986001616.44,0.55,0.0849,8.49,0.0357,3.57,False,False,False,False,False
CMP-1647,AD,Aeroflux Dynamics,Industrials,2022,2022-03-31,USD,20843230185.79,1391607378.98,928991944.78,1.0,0.0668,6.68,0.0446,4.46,False,False,False,False,False
CMP-1710,AD,Aeroflux Dynamics,Industrials,2022,2022-12-31,USD,9950000000.0,-122617598.21,-464680000.0,,-0.0123,-1.23,-0.0467,-4.67,True,True,False,False,True
CMP-1642,AD,Aeroflux Dynamics,Industrials,2023,2023-09-30,USD,44049222169.16,4052528439.56,1193047936.33,1.2688,0.092,9.2,0.0271,2.71,False,False,False,False,False
CMP-1707,AD,Aeroflux Dynamics,Industrials,2023,2023-12-31,USD,47060055316.31,3437144561.83,2337109776.46,1.9,0.073037,7.3,0.0497,4.97,False,False,False,False,False
CMP-1192,AD,Aeroflux Dynamics,Industrials,2023,2023-12-31,USD,16090000000.0,2730000000.0,1670000000.0,3.17,0.1697,16.97,0.1037,10.37,False,False,False,False,False
CMP-1337,AD,Aeroflux Dynamics,Industrials,2023,2023-06-30,USD,32833915594.51,1503793334.23,30870000.0,0.04,0.0458,4.58,0.001,0.1,False,False,False,False,False
CMP-1956,AD,Aeroflux Dynamics,Industrials,2023,2023-06-30,USD,10592021000.85,1960583087.26,1724934250.23,7.82,0.1851,18.51,0.1629,16.29,False,False,False,False,False
CMP-1916,AD,Aeroflux Dynamics,Industrials,2023,2023-03-31,USD,2000219553.89,431116019.65,356439124.5,8.0565,0.2155,21.55,0.1782,17.82,False,False,False,False,False
CMP-1711,AD,Aeroflux Dynamics,Industrials,2023,2023-12-31,USD,46493567441.79,4695850311.62,2364440625.61,0.94,0.101,10.1,0.0509,5.09,False,False,False,False,False
CMP-1540,AD,Aeroflux Dynamics,Industrials,2024,2024-03-31,USD,29226501650.66,5099654470.43,3118467726.13,,0.1745,17.45,0.1067,10.67,False,False,False,False,True
CMP-1731,AD,Aeroflux Dynamics,Industrials,2024,2024-06-30,USD,17761334285.61,2906690591.5,1756336846.25,4.4,0.1637,16.37,0.0989,9.89,False,False,False,False,False
CMP-1228,AD,Aeroflux Dynamics,Industrials,2024,2024-03-31,USD,5223924360.04,640453126.54,406497655.03,3.58,0.1226,12.26,0.077815,7.78,False,False,False,False,False
CMP-1759,AD,Aeroflux Dynamics,Industrials,2024,2024-03-31,USD,987780000.0,120877327.54,61968251.62,,0.1224,12.24,0.0627,6.27,False,False,True,False,True
CMP-1083,AHM,Atlas Heavy Machinery,Industrials,2021,2021-06-30,USD,27673703636.7,3162073826.09,2069999999.9999998,3.29,0.114,11.4,0.0749,7.49,False,False,False,False,False
CMP-1080,AHM,Atlas Heavy Machinery,Industrials,2021,2021-03-31,USD,19200406682.95,4190000000.0000005,3757519587.85,6.2,0.218,21.8,0.1957,19.57,False,False,False,False,False
CMP-1479,AHM,Atlas Heavy Machinery,Industrials,2021,2021-06-30,USD,26240000000.0,6577201230.85,5970808060.76,8.66,0.2507,25.07,0.2276,22.76,False,False,False,False,False
CMP-1097,AHM,Atlas Heavy Machinery,Industrials,2022,2022-09-30,EUR,37926916677.0,994965901.01,63469253.94,0.06,0.0262,2.62,0.002,0.2,False,False,False,False,False
CMP-1475,AHM,Atlas Heavy Machinery,Industrials,2022,2022-12-31,USD,26990000000.0,1945308245.6,31040049168.41,23.19,0.0721,7.21,0.0115,1.15,False,False,False,True,False
CMP-1789,AHM,Atlas Heavy Machinery,Industrials,2022,2022-06-30,USD,12548520391.29,2640603323.43,2368503463.57,10.3,0.2104,21.04,0.1887,18.87,False,False,False,False,False
CMP-1147,AHM,Atlas Heavy Machinery,Industrials,2023,2023-12-31,USD,11729487714.03,1355503839.49,963009826.73,2.625,0.1156,11.56,0.082,8.2,False,False,False,False,False
CMP-1325,AHM,Atlas Heavy Machinery,Industrials,2023,2023-09-30,USD,8145608075.88,102310925.94,-75754155.11,-0.45,0.01256,1.26,-0.0093,-0.93,False,True,False,False,False
CMP-1037,AHM,Atlas Heavy Machinery,Industrials,2023,2023-09-30,USD,36586347181.94,4005597299.04,2839155871.01,3.71,0.1095,10.95,0.0776,7.76,False,False,False,False,False
CMP-1746,AHM,Atlas Heavy Machinery,Industrials,2024,2024-03-31,USD,21149403587.84,693454218.8,-441893793.42,,0.0328,3.28,-0.0209,-2.09,False,True,False,False,True
CMP-1263,AHM,Atlas Heavy Machinery,Industrials,2024,2024-12-31,USD,3765145552.4,411984239.87,176440000.0,1.75,0.1094,10.94,0.047,4.7,False,False,False,False,False
CMP-1472,AHM,Atlas Heavy Machinery,Industrials,2024,2024-12-31,USD,35111707803.28,1133126220.63,-561593470.98,-0.57,0.032,3.2,-0.016,-1.6,False,True,False,False,False
CMP-1517,AHM,Atlas Heavy Machinery,Industrials,2024,2024-12-31,USD,5510000000.0,402955957.78,98871206.55,0.71,0.073,7.3,0.0179,1.79,False,False,False,False,False
CMP-1393,AHM,Atlas Heavy Machinery,Industrials,2024,2024-03-31,USD,46832216417.17,3994267100.18,1556715619.65,1.73,0.0853,8.53,0.0332,3.32,False,False,False,False,False
CMP-1153,AHM,Atlas Heavy Machinery,Industrials,2024,2024-12-31,USD,47354350112.21,867747142.1,-1515339203.59,,0.0183,1.83,-0.032,-3.2,False,True,False,False,True
CMP-1103,CFC,Continental Freight Corp,Industrials,2021,2021-03-31,EUR,36191747510.2,2771682691.99,1366973145.9,0.71,0.076583,7.66,0.0378,3.78,False,False,False,False,False
CMP-1185,CFC,Continental Freight Corp,Industrials,2021,2021-12-31,EUR,41880000000.0,12355895682.77,9566620317.43,,0.2951,29.51,0.2284,22.84,False,False,False,False,True
CMP-1119,CFC,Continental Freight Corp,Industrials,2021,2021-12-31,USD,40361445783.13,1340000000.0,,,0.0332,3.32,-0.0287,-2.87,False,False,False,False,True
CMP-1088,CFC,Continental Freight Corp,Industrials,2021,2021-12-31,EUR,5766005976.5,1020583057.84,651538514.68,5.42,0.177,17.7,0.1128,11.28,False,False,False,False,False
CMP-1170,CFC,Continental Freight Corp,Industrials,2021,2021-03-31,USD,17300803579.83,1575856975.77,523450000.00000006,1.05,0.0911,9.11,0.0303,3.03,False,False,False,False,False
CMP-1150,CFC,Continental Freight Corp,Industrials,2022,2022-09-30,USD,37910000000.0,1850616103.92,74540000.0,0.08,0.048816,4.88,0.002,0.2,False,False,False,False,False
CMP-1111,CFC,Continental Freight Corp,Industrials,2023,2023-09-30,USD,43267445542.31,10392840419.26,9429074140.94,6.02,0.2402,24.02,0.2179,21.79,False,False,False,False,False
CMP-1122,CFC,Continental Freight Corp,Industrials,2024,2024-06-30,USD,36934228739.5,3253905551.95,2276571462.94,3.57,0.0881,8.81,0.0616,6.16,False,False,False,False,False
CMP-1333,CFC,Continental Freight Corp,Industrials,2024,2024-03-31,USD,32049460651.31,5961540813.38,5100000000.0,2.6,0.186,18.6,0.159,15.9,False,False,False,False,False
CMP-1480,CFC,Continental Freight Corp,Industrials,2024,2024-06-30,USD,38730605193.11,2510000000.0,208341428.73,,0.0647,6.47,0.0054,0.54,False,False,False,False,True
CMP-1850,CFC,Continental Freight Corporation,Industrials,2022,2022-06-30,USD,4610020077.19,774663569.03,673230000.0,4.11,0.168,16.8,0.146,14.6,False,False,False,False,False
CMP-1253,CFC,Continental Freight Corporation,Industrials,2022,2022-12-31,USD,11210000000.0,712295165.83,-40469878.17,-0.16,0.0635,6.35,-0.36,-36.0,False,True,False,False,False
CMP-1322,CFC,Continental Freight Corporation,Industrials,2024,2024-09-30,USD,37150000000.0,40389791.74,,26.03,0.0011,0.11,,,False,False,False,False,True
CMP-1000,FGHI,Foundry Global Heavy Industries,Industrials,2021,2021-06-30,USD,18035403726.71,580740000.0,,0.0769,0.0322,3.22,0.0044,0.44,False,False,False,False,True
CMP-1329,FGHI,Foundry Global Heavy Industries,Industrials,2021,2021-06-30,USD,5966622682.8,369166630.46,115155817.78,1.1,0.0619,6.19,0.0193,1.93,False,False,False,False,False
CMP-1127,FGHI,Foundry Global Heavy Industries,Industrials,2021,2021-12-31,USD,1498114541.88,182209932.87,95683536.84,2.74,0.1216,12.16,0.0639,6.39,False,False,False,False,False
CMP-1808,FGHI,Foundry Global Heavy Industries,Industrials,2021,2021-09-30,USD,13300799660.08,1839329223.5,1174753361.17,2.04,0.1383,13.83,0.0883,8.83,False,False,False,False,False
CMP-1096,FGHI,Foundry Global Heavy Industries,Industrials,2021,2021-12-31,USD,14158931748.9,2751711991.23,1940000000.0,6.9,0.1943,19.43,0.137016,13.7,False,False,False,False,False
CMP-1549,FGHI,Foundry Global Heavy Industries,Industrials,2021,2021-09-30,USD,,1176224021.79,469819385.53,0.85,,,0.0231,2.31,False,False,False,False,True
CMP-1699,FGHI,Foundry Global Heavy Industries,Industrials,2022,2022-09-30,USD,38219575673.47,1498207366.4,,0.29,0.0392,3.92,0.66,66.0,False,False,False,False,True
CMP-1226,FGHI,Foundry Global Heavy Industries,Industrials,2022,2022-12-31,USD,1613048506.73,246037773.37,209629186.65,4.85,0.1525,15.25,0.13,13.0,False,False,False,False,False
CMP-1011,FGHI,Foundry Global Heavy Industries,Industrials,2022,2022-09-30,USD,8970831330.56,1672516935.61,1060000000.0,5.88,0.186439,18.64,0.118,11.8,False,False,False,False,False
CMP-1524,,Foundry Global Heavy Industries,Industrials,2022,2022-03-31,USD,28799090971.52,3702436677.53,1932319559.35,3.66,0.1286,12.86,0.0671,6.71,False,False,False,False,False
CMP-1564,FGHI,Foundry Global Heavy Industries,Industrials,2022,2022-12-31,USD,5680733414.4,587726492.18,221772602.55,1.64,0.1035,10.35,0.039,3.9,False,False,False,False,False
CMP-1640,,Foundry Global Heavy Industries,Industrials,2023,2023-12-31,USD,27808927364.25,3693012067.95,2252572607.74,2.63,0.1328,13.28,0.081,8.1,False,False,False,False,False
CMP-1187,FGHI,Foundry Global Heavy Industries,Industrials,2023,2023-12-31,USD,29170000000.0,4111389859.3,2909415201.83,4.802,0.1409,14.09,0.0997,9.97,False,False,False,False,False
CMP-1464,FGHI,Foundry Global Heavy Industries,Industrials,2023,2023-12-31,USD,21036411641.21,3639559835.8,3050000000.0,6.16,0.173012,17.3,0.1451,14.51,False,False,False,False,False
CMP-1375,FGHI,Foundry Global Heavy Industries,Industrials,2023,2023-06-30,EUR,24972582788.69,1500000000.0,918991046.62,1.88,0.06,6.0,0.0368,3.68,False,False,False,False,False
CMP-1694,FGHI,Foundry Global Heavy Industries,Industrials,2023,2023-12-31,USD,18522919244.54,1959350148.58,1371272093.42,3.46,0.106,10.6,0.074031,7.4,False,False,False,False,False
CMP-1441,FGHI,Foundry Global Heavy Industries,Industrials,2024,2024-06-30,USD,35220839094.4,2831755463.19,1042632839.26,0.695,0.0804,8.04,0.0296,2.96,False,False,False,False,False
CMP-1547,FGHI,Foundry Global Heavy Industries,Industrials,2024,2024-03-31,USD,43850000000.0,-498940000.0,-2718916860.3,-3.37,-0.011378,-1.14,-0.062,-6.2,True,True,False,False,False
CMP-1236,FGHI,Foundry Global Heavy Industries,Industrials,2024,2024-12-31,USD,33902939260.05,5671755995.67,4940000000.0,6.75,0.1673,16.73,0.146,14.6,False,False,False,False,False
CMP-1893,FGHI,Foundry Global Heavy Industries,Industrials,2024,2024-12-31,USD,39550000000.0,6159126837.17,3750000000.0,3.4543,0.1557,15.57,0.094817,9.48,False,False,False,False,False
CMP-1051,FGHI,Foundry Global Heavy Industries,Industrials,2024,2024-12-31,USD,11479486309.35,2327550755.01,1911189959.82,8.09,0.202757,20.28,0.166487,16.65,False,False,False,False,False
CMP-1110,FGHI,Foundry Global Heavy Industries,Industrials,2024,2024-12-31,USD,30255606793.92,2413309608.66,858839947.21,,0.0798,7.98,0.0284,2.84,False,False,False,False,True
CMP-1467,FGHI,Foundry Global Heavy Industries,Industrials,2024,2024-09-30,USD,12070000000.0,573581935.1,168120000.0,,0.0475,4.75,0.014,1.4,False,False,False,False,True
CMP-1171,OAM,Orbital Aerospace Mfg,Industrials,2021,2021-09-30,USD,18168099280.86,3200000000.0,2419976223.47,3.8,0.1763,17.63,0.133,13.3,False,False,False,False,False
CMP-1904,OAM,Orbital Aerospace Mfg,Industrials,2021,2021-06-30,USD,18001166412.95,1393917069.04,714465127.78,1.33,0.0774,7.74,0.0397,3.97,False,False,False,False,False
CMP-1900,OAM,Orbital Aerospace Mfg,Industrials,2021,2021-12-31,USD,46618705444.79,10752258211.23,9660330528.05,7.0,0.2306,23.06,0.2072,20.72,False,False,False,False,False
CMP-1237,OAM,Orbital Aerospace Mfg,Industrials,2021,2021-12-31,USD,14357070473.0,1710000000.0,763071490.8,3.12,0.1194,11.94,0.0531,5.31,False,False,False,False,False
CMP-1271,OAM,Orbital Aerospace Mfg,Industrials,2021,2021-03-31,USD,24417555092.47,3540545488.41,3035775842.89,3.471,0.145,14.5,0.1243,12.43,False,False,False,False,False
CMP-1335,OAM,Orbital Aerospace Mfg,Industrials,2021,2021-09-30,USD,4615966272.0,715930696.53,468375936.48,3.55,0.1551,15.51,0.1015,10.15,False,False,False,False,False
CMP-1365,OAM,Orbital Aerospace Mfg,Industrials,2021,2021-12-31,USD,11461362363.7,1019335959.83,342814424.34,0.82,0.0889,8.89,0.0299,2.99,False,False,False,False,False
CMP-1212,OAM,Orbital Aerospace Mfg,Industrials,2021,2021-12-31,USD,28380000000.0,4624909304.71,3476219733.14,4.88,0.162964,16.3,0.1225,12.25,False,False,False,False,False
CMP-1541,OAM,Orbital Aerospace Mfg,Industrials,2022,2022-12-31,USD,194937236.57,14035481.03,3940435.76,0.35,0.072,7.2,0.0202,2.02,False,False,False,False,False
CMP-1100,OAM,Orbital Aerospace Mfg,Industrials,2022,2022-06-30,USD,29720280871.58,2367777968.97,552076761.58,0.87,0.0797,7.97,0.0186,1.86,False,False,False,False,False
CMP-1003,OAM,Orbital Aerospace Mfg,Industrials,2022,2022-12-31,USD,25245337946.55,1848920925.81,798784268.38,0.89,0.0732,7.32,0.0316,3.16,False,False,False,False,False
CMP-1305,OAM,Orbital Aerospace Mfg,Industrials,2023,2023-12-31,USD,39134113218.71,6171449654.59,5232013100.96,7.39,0.1577,15.77,0.1337,13.37,False,False,False,False,False
CMP-1277,OAM,Orbital Aerospace Mfg,Industrials,2023,2023-09-30,USD,27994321633.24,2287136077.44,1242947880.52,1.91,0.0817,8.17,0.0444,4.44,False,False,False,False,False
CMP-1260,OAM,Orbital Aerospace Mfg,Industrials,2023,2023-12-31,USD,42670000000.0,6320000000.0,4288750712.11,1.9,0.148,14.8,0.1005,10.05,False,False,False,False,False
CMP-1068,OAM,Orbital Aerospace Mfg,Industrials,2023,2023-09-30,USD,22412833108.18,-340557515.75,-1450926541.11,-1.0599,-0.0152,-1.52,-0.0647,-6.47,True,True,False,False,False
CMP-1769,OAM,Orbital Aerospace Mfg,Industrials,2024,2024-12-31,USD,15497243868.21,3170000000.0,2684539702.26,5.33,0.204,20.4,0.1732,17.32,False,False,False,False,False
CMP-1217,OAM,Orbital Aerospace Mfg,Industrials,2024,2024-09-30,USD,25290000000.0,2041665094.71,1318775324.93,1.42,0.08073,8.07,0.0521,5.21,False,False,False,False,False
CMP-1128,OAM,Orbital Aerospace Mfg,Industrials,2024,2024-12-31,USD,33831339296.59,2694479328.75,1993249266.86,1.81,0.079644,7.96,0.0589,5.89,False,False,False,False,False
CMP-1784,PE,Pioneer Equipment,Industrials,2021,2021-06-30,USD,33270145207.44,3890000000.0,2164655437.0,1.93,0.1169,11.69,0.0651,6.51,False,False,False,False,False
CMP-1894,PE,Pioneer Equipment,Industrials,2021,2021-12-31,USD,16917218954.96,3226950042.12,2611011454.67,3.77,0.191,19.1,0.1543,15.43,False,False,False,False,False
CMP-1259,PE,Pioneer Equipment,Industrials,2021,2021-06-30,USD,42132826102.74,7400575336.37,6000000000.0,2.97,0.176,17.6,0.1424,14.24,False,False,False,False,False
CMP-1682,PE,Pioneer Equipment,Industrials,2021,2021-06-30,USD,39230000000.0,3050000000.0,497582008.01,0.65,0.0778,7.78,0.0127,1.27,False,False,False,False,False
CMP-1902,PE,Pioneer Equipment,Industrials,2021,2021-03-31,USD,31805917830.74,3016738648.56,1500000000.0,1.57,0.094848,9.48,0.047,4.7,False,False,False,False,False
CMP-1247,PE,Pioneer Equipment,Industrials,2021,2021-12-31,USD,20122673530.17,2656192905.98,1829201075.6,4.38,0.132,13.2,0.0909,9.09,False,False,False,False,False
CMP-1331,,Pioneer Equipment,Industrials,2021,2021-09-30,USD,46329883185.36,5126421157.04,4188380056.35,5.23,0.1107,11.07,0.0904,9.04,False,False,False,False,False
CMP-1146,PE,Pioneer Equipment,Industrials,2021,2021-12-31,USD,24619115928.5,1032555305.83,-10571859.07,-0.0,0.0419,4.19,-0.0004,-0.04,False,True,False,False,False
CMP-1851,PE,Pioneer Equipment,Industrials,2021,2021-09-30,USD,10057060025.53,1090000000.0,766140000.0,4.26,0.1081,10.81,0.0762,7.62,False,False,False,False,False
CMP-1708,PE,Pioneer Equipment,Industrials,2022,2022-03-31,USD,8707980974.74,1880504672.89,1399582725.65,5.47,0.216,21.6,0.161,16.1,False,False,False,False,False
CMP-1254,PE,Pioneer Equipment,Industrials,2023,2023-09-30,USD,29220000000.0,3000000.0,-839259455.6,-0.72,0.01,1.0,-0.029,-2.9,False,True,False,False,False
CMP-1151,PE,Pioneer Equipment,Industrials,2023,2023-03-31,USD,35811642023.95,3931018360.31,2441863662.54,1.414,0.1098,10.98,0.0682,6.82,False,False,False,False,False
CMP-1630,PE,Pioneer Equipment,Industrials,2023,2023-09-30,EUR,6128806488.65,572430526.04,368384651.16,0.95,0.0934,9.34,,,False,False,False,False,False
CMP-1516,PE,Pioneer Equipment,Industrials,2023,2023-12-31,USD,34913007100.33,6012243012.75,4822545290.79,7.5,0.1722,17.22,0.138,13.8,False,False,False,False,False
CMP-1732,PE,Pioneer Equipment,Industrials,2023,2023-09-30,USD,37820090840.9,9829321277.21,8603224928.09,10.63,0.2599,25.99,0.2275,22.75,False,False,False,False,False
CMP-1775,PE,Pioneer Equipment,Industrials,2024,2024-03-31,USD,24922226219.45,3464821446.18,2791516952.46,,0.139025,13.9,0.112,11.2,False,False,False,False,True
CMP-1499,PE,Pioneer Equipment,Industrials,2024,2024-12-31,USD,26010000000.0,3947528927.76,2503480252.37,2.8,0.1518,15.18,0.0962,9.62,False,False,False,False,False
CMP-1214,PE,Pioneer Equipment,Industrials,2024,2024-03-31,USD,36680000000.0,6530309264.7,4329688010.29,4.03,0.178,17.8,0.118,11.8,False,False,False,False,False
CMP-1751,PE,Pioneer Equipment,Industrials,2024,2024-06-30,USD,29219198466.62,2623884022.3,,1.0,0.0898,8.98,,,False,False,False,False,True
CMP-1941,PE,Pioneer Equipment,Industrials,2024,2024-12-31,USD,39671977096.17,397894272.49,-1730690049.49,-2.27,0.01,1.0,-0.0436,-4.36,False,True,False,False,False
CMP-1477,PSC,Precision Systems,Industrials,2023,2023-03-31,USD,4033009554.36,486631345.49,313550000.0,2.86,0.1207,12.07,0.0777,7.77,False,False,False,False,False
CMP-1606,PSC,Precision Systems,Industrials,2024,2024-12-31,USD,35965133809.96,2379694138.14,1160000000.0,1.51,0.066,6.6,0.0324,3.24,False,False,False,False,False
CMP-1531,PSC,Precision Systems Corp,Industrials,2021,2021-06-30,USD,3515775553.01,537210504.5,422160000.0,3.76,0.1528,15.28,0.1201,12.01,False,False,False,False,False
CMP-1937,,Precision Systems Corp,Industrials,2021,2021-09-30,USD,19676853237.84,1930000000.0,868500000.0,0.775,0.098085,9.81,0.044,4.4,False,False,False,False,False
CMP-1929,PSC,Precision Systems Corp,Industrials,2021,2021-03-31,USD,34087932838.67,,2427728871.91,3.97,,,0.0712,7.12,False,False,False,False,True
